gauge_id,aridity_ERA5_LAND,aridity_FAO_PM,frac_snow,high_prec_dur,high_prec_freq,low_prec_dur,low_prec_freq,moisture_index_ERA5_LAND,moisture_index_FAO_PM,p_mean,pet_mean_ERA5_LAND,pet_mean_FAO_PM,seasonality_ERA5_LAND,seasonality_FAO_PM,region
hysets_09240020,5.6305027,0.8693047,0.5251218,1.1342592,0.033538673,3.5327418,0.5723477,-0.6806571,0.2552772,2.214215,12.467143,1.9248275,0.817294,1.5362893,hysets
hysets_09240800,6.231585,0.97763056,0.5783928,1.1457906,0.038193017,3.8520453,0.6058864,-0.6615592,0.19157763,1.9779234,12.325598,1.9336783,0.9749053,1.6432616,hysets
hysets_09240900,6.748887,0.9551357,0.55872333,1.1540084,0.03744011,3.6879795,0.5921971,-0.7067885,0.19703327,2.0935454,14.129102,1.9996201,0.81023735,1.5740192,hysets
hysets_09241000,6.430936,0.94082236,0.56598485,1.1687764,0.037919234,3.7070146,0.5932238,-0.6798939,0.20459005,2.121955,13.646155,1.9963826,0.90853775,1.5956743,hysets
hysets_09242500,6.422003,0.9754684,0.58739126,1.1653225,0.039561942,3.9238892,0.61047226,-0.6592551,0.1897762,1.9870698,12.760968,1.9383237,1.000458,1.6744025,hysets
hysets_09243700,6.9311757,0.9460515,0.44620153,1.1447124,0.042231347,3.7927928,0.6051335,-0.7319291,0.20346546,2.1019342,14.568875,1.988538,0.70507383,1.5952061,hysets
hysets_09243900,7.4441404,0.98292863,0.4573025,1.1454219,0.04366872,3.892594,0.6151951,-0.74516135,0.18251193,2.0271993,15.0907545,1.9925921,0.6810923,1.6343173,hysets
hysets_09244100,6.2554135,0.89427876,0.53141665,1.1454918,0.038261466,3.685422,0.59178644,-0.70651454,0.2424102,2.2329972,13.968321,1.996922,0.7513343,1.5701698,hysets
hysets_09244300,8.463622,1.0886124,0.47405556,1.1568297,0.04695414,4.187833,0.64551675,-0.7674144,0.13824676,1.8529261,15.682466,2.0171185,0.62944806,1.7051129,hysets
hysets_09244415,8.315072,1.0926602,0.46868488,1.1639073,0.048117727,4.1716814,0.6453114,-0.7644496,0.1397016,1.8631506,15.49223,2.0357904,0.63088644,1.6968391,hysets
hysets_09244464,8.419804,1.1046901,0.4632096,1.1551155,0.04791239,4.1490955,0.6438056,-0.76893425,0.13704216,1.8665633,15.716097,2.061974,0.61166245,1.6856656,hysets
hysets_09244470,9.384113,1.2561148,0.4715116,1.1648,0.049828883,4.4605923,0.67015743,-0.7863048,0.085707836,1.6687844,15.660062,2.0961847,0.563145,1.7321789,hysets
hysets_09244500,7.5317764,1.0331101,0.58651173,1.1799242,0.042642027,4.0986547,0.6255989,-0.70947844,0.16471651,1.95,14.686964,2.0145648,0.8335343,1.6868188,hysets
hysets_09245000,7.710962,1.0453892,0.5840022,1.1772388,0.043189596,4.1262355,0.628679,-0.71682763,0.1601429,1.9423162,14.977127,2.0304763,0.805854,1.6843113,hysets
hysets_09245500,8.953152,1.1808993,0.58361435,1.1734694,0.047227927,4.3318224,0.6540726,-0.75195915,0.11252403,1.7798111,15.934917,2.1017776,0.6904637,1.7117653,hysets
hysets_09246200,8.332154,1.1391331,0.48134997,1.1652174,0.045859,4.3191977,0.64832306,-0.7352614,0.12634115,1.785295,14.875354,2.0336885,0.7479886,1.7207996,hysets
hysets_09246900,7.709544,1.4170313,0.45840377,1.1831683,0.049075976,4.6324825,0.6832991,-0.6638568,0.06325551,1.5521334,11.966242,2.1994216,0.94225657,1.7357274,hysets
hysets_09246920,8.03909,1.4050924,0.45954743,1.1759869,0.048939083,4.590678,0.6809035,-0.6839177,0.06368065,1.5715907,12.634159,2.20823,0.8836346,1.7318435,hysets
hysets_09248600,4.467294,0.70704937,0.47591826,1.1573604,0.0312115,3.2923336,0.53497607,-0.6346763,0.36871415,2.8303072,12.643815,2.001167,0.8384378,1.4043696,hysets
hysets_09249000,5.077223,0.7663982,0.4912874,1.1449631,0.03189596,3.3831306,0.55181384,-0.667689,0.32395545,2.6312964,13.359677,2.0166209,0.78532386,1.4628747,hysets
hysets_09249200,5.4388866,0.8228528,0.5036089,1.1350114,0.03394935,3.496209,0.568104,-0.67924786,0.29057533,2.4905949,13.546062,2.049393,0.760938,1.5316893,hysets
hysets_09249700,7.8795166,1.1219138,0.44111165,1.1385435,0.04387406,3.9081197,0.62594116,-0.7572654,0.14327642,1.9157789,15.095412,2.1493387,0.5967255,1.6437373,hysets
hysets_09249750,6.899763,1.0117681,0.4236135,1.1362725,0.038809035,3.7635741,0.6025325,-0.73286366,0.18654582,2.0804243,14.354435,2.1049068,0.6577489,1.6045043,hysets
hysets_09250000,7.872269,1.2074171,0.4519865,1.1533333,0.04736482,4.0943723,0.6473648,-0.7434851,0.117025316,1.7887515,14.081533,2.1597693,0.6461989,1.6747334,hysets
hysets_09250400,10.626976,1.5367408,0.46130252,1.1786834,0.051471595,4.646083,0.6900753,-0.80475384,0.011106093,1.4925025,15.860787,2.2935894,0.4999081,1.7155635,hysets
hysets_09250507,10.732236,1.6514822,0.460058,1.1941448,0.053045858,4.8340387,0.70376456,-0.7998186,-0.015691478,1.404102,15.069154,2.3188493,0.5201927,1.7233882,hysets
hysets_09250510,7.398103,1.552147,0.46343374,1.1768292,0.05284052,4.7367687,0.6983573,-0.68743646,0.01986838,1.4225483,10.5241585,2.208004,0.8400086,1.7442824,hysets
hysets_09250600,10.252764,1.6360403,0.46071616,1.1929013,0.05290897,4.8284774,0.7032854,-0.7888468,-0.010347607,1.4070767,14.426425,2.3020341,0.5510078,1.7267641,hysets
hysets_09250610,6.461303,1.6572307,0.4599299,1.1917808,0.05359343,4.9662066,0.71416837,-0.59875554,0.00016887447,1.3423423,8.67328,2.2245708,1.0984155,1.7554955,hysets
hysets_09251900,7.452687,0.97704893,0.54011595,1.1690141,0.039767284,3.6897871,0.59349763,-0.74356735,0.19761696,2.1591334,16.091345,2.109579,0.66220415,1.562558,hysets
hysets_09253000,6.9851546,0.92977154,0.5503771,1.1775899,0.038124572,3.6596925,0.586653,-0.7139492,0.21269128,2.24018,15.648004,2.0828555,0.7762188,1.5654088,hysets
hysets_09253400,8.786345,1.1194873,0.5370265,1.1727941,0.04366872,3.8364327,0.6212868,-0.79383826,0.14241917,1.9503416,17.136374,2.1833825,0.48563898,1.593421,hysets
hysets_09255000,8.203916,1.1055316,0.5771583,1.1903914,0.045790553,4.201533,0.63785076,-0.72289383,0.13989514,1.9229131,15.775416,2.1258411,0.7779075,1.6855259,hysets
hysets_09255400,9.130978,1.281077,0.54386765,1.1942959,0.045859,4.0485396,0.6451061,-0.80229217,0.09318123,1.7555872,16.030228,2.2490425,0.44557062,1.6394172,hysets
hysets_09255500,6.1555815,1.4076415,0.4400517,1.2076125,0.047775496,4.3024282,0.6670089,-0.65303373,0.072439134,1.595408,9.820663,2.2457626,0.84639907,1.6950176,hysets
hysets_09255900,10.128241,1.2196943,0.54585874,1.1872791,0.045995895,3.9624093,0.6349076,-0.8230499,0.099501625,1.864837,18.88752,2.2745311,0.40571773,1.6186752,hysets
hysets_09256000,7.4611907,1.3298609,0.44783193,1.2068965,0.04791239,4.2481203,0.6574264,-0.72652406,0.08538312,1.6842971,12.566862,2.2398808,0.6711669,1.6938242,hysets
hysets_09258000,8.152374,1.2979568,0.46561933,1.1879195,0.04845996,4.4734917,0.6699521,-0.69484645,0.089889765,1.6917269,13.791592,2.1957884,0.8476119,1.7268436,hysets
hysets_09259700,5.428317,1.5886897,0.4353454,1.2206148,0.046201233,4.585478,0.6829569,-0.55590177,0.004919252,1.3933984,7.5638084,2.2136776,1.1809008,1.6925457,hysets
hysets_09259990,3.7613,2.3035815,0.40821865,1.2266463,0.054825462,5.995774,0.7768652,-0.29103172,-0.12829106,0.9718453,3.6554017,2.238725,1.7359389,1.7266324,hysets
hysets_09260000,5.0794373,1.7156489,0.43086305,1.2155477,0.047091033,4.765559,0.69705683,-0.5128388,-0.02388631,1.2982211,6.5942326,2.2272916,1.266334,1.7079185,hysets
hysets_09261500,9.903308,1.3924695,0.41493773,1.227523,0.045790553,4.319226,0.65660506,-0.85088944,0.035141937,1.6787119,16.624802,2.3375552,0.24203101,1.4160249,hysets
hysets_09264000,8.3170395,1.1389318,0.3742398,1.2405303,0.044832308,3.9925406,0.6227926,-0.8432348,0.12622362,1.9904736,16.55485,2.2670138,0.20769495,1.2923038,hysets
hysets_09264500,8.271477,1.1755922,0.38908756,1.2184116,0.046201233,4.171493,0.6310062,-0.8363412,0.118334696,1.9295462,15.960196,2.2683594,0.22575405,1.3369715,hysets
hysets_09265300,8.416034,1.1791592,0.38507947,1.2509506,0.045037646,4.103925,0.62977415,-0.8403607,0.11375206,1.9302847,16.24534,2.276113,0.2203478,1.3295128,hysets
hysets_09265500,8.180736,1.2569109,0.40076816,1.2234433,0.04572211,4.263253,0.64401096,-0.82717055,0.09092759,1.8060575,14.7748785,2.2700534,0.25942066,1.3952931,hysets
hysets_09266500,8.149749,1.2587844,0.4013104,1.2214156,0.04606434,4.272686,0.64455855,-0.82621574,0.09065213,1.8023771,14.688921,2.2688043,0.26151657,1.3977779,hysets
hysets_09267100,7.813903,1.2749048,0.407149,1.2136602,0.047433265,4.340805,0.64948666,-0.81537867,0.08952405,1.7712553,13.840417,2.258182,0.28314906,1.4200066,hysets
hysets_09268000,6.8756285,1.1273043,0.39878708,1.214156,0.045790553,4.2243676,0.6288843,-0.79986584,0.1576133,1.9148008,13.165459,2.1585634,0.28523433,1.3913798,hysets
hysets_09268500,8.210896,1.1886861,0.39387918,1.2094241,0.047433265,4.235428,0.63661873,-0.8332664,0.115745254,1.9073648,15.661173,2.267258,0.23227149,1.3509749,hysets
hysets_09268900,8.490916,1.2090654,0.39463943,1.2145329,0.048049282,4.261426,0.638193,-0.83805203,0.10505274,1.8922642,16.067057,2.2878714,0.22722304,1.3509176,hysets
hysets_09269000,8.43853,1.2118957,0.39541814,1.2082616,0.048049282,4.2673674,0.63908285,-0.8365954,0.104708694,1.8860897,15.915824,2.285744,0.23024845,1.3549672,hysets
hysets_09269500,7.826597,1.2143595,0.39973074,1.2135593,0.049007528,4.297396,0.64387405,-0.8208709,0.11118412,1.8579459,14.541394,2.2562141,0.25817066,1.3810456,hysets
hysets_09270000,6.325431,1.1857316,0.4083203,1.2231543,0.04989733,4.343332,0.6442163,-0.77174556,0.1392707,1.8233203,11.533287,2.1619685,0.34364566,1.4339819,hysets
hysets_09270500,6.1968913,1.2171664,0.41245824,1.2201365,0.048939083,4.368421,0.6476386,-0.76359797,0.12507126,1.774041,10.99354,2.1593032,0.36584297,1.4498311,hysets
hysets_09271000,6.764978,1.2647724,0.4147519,1.214527,0.04921287,4.4163966,0.65263516,-0.7809572,0.104202755,1.7397269,11.769215,2.2003586,0.34535563,1.4553553,hysets
hysets_09271550,6.8468995,1.4761671,0.33255887,1.2267344,0.049623545,4.722196,0.6829569,-0.7635888,0.025310397,1.4704976,10.068349,2.1707003,0.4283865,1.5459921,hysets
hysets_09273200,7.239579,0.9792597,0.5398992,1.1905738,0.039767284,3.8069868,0.59671456,-0.7548693,0.18339029,2.0663614,14.959586,2.0235045,0.60548085,1.5201634,hysets
hysets_09273500,7.3712897,1.0298462,0.5354093,1.2055888,0.041341547,3.8783784,0.60896647,-0.7581269,0.16644372,1.9833593,14.619917,2.042555,0.60521114,1.5629045,hysets
hysets_09275000,7.8470716,1.1213499,0.5714538,1.2243478,0.048186176,4.4324327,0.65106094,-0.7450021,0.120455004,1.8081225,14.188467,2.027538,0.69779456,1.6352406,hysets
hysets_09276000,8.234213,1.1235286,0.5547214,1.2255083,0.045379877,4.158652,0.6333333,-0.7722529,0.11796874,1.8483087,15.219368,2.0766277,0.59270215,1.6043974,hysets
hysets_09277000,7.8355727,1.1234682,0.5507562,1.2082552,0.044079397,4.152321,0.63066393,-0.7613237,0.12527561,1.8160787,14.230017,2.0403066,0.61613727,1.6135247,hysets
hysets_09277501,7.777624,1.2138387,0.54504323,1.2106227,0.045242984,4.2653985,0.644627,-0.7584505,0.096039124,1.6910849,13.152622,2.0527043,0.6184081,1.6434484,hysets
hysets_09278000,7.358655,1.0539972,0.5204899,1.2229038,0.04093087,3.8611355,0.6052019,-0.7641503,0.1611168,1.9475873,14.331623,2.0527515,0.5694532,1.5702413,hysets
hysets_09278500,6.2824373,0.94432,0.5056216,1.2159091,0.036618754,3.637339,0.5800821,-0.73324794,0.21136002,2.1321726,13.39524,2.013453,0.6224673,1.5028445,hysets
hysets_09278700,6.3914227,0.96238494,0.5043252,1.2202247,0.037166324,3.6718347,0.5835729,-0.7384701,0.20304477,2.1027515,13.439573,2.0236564,0.60786617,1.5130016,hysets
hysets_09279501,7.259287,1.2360451,0.42971665,1.2190477,0.043805614,4.2331066,0.63887745,-0.74858326,0.087118685,1.6715674,12.134387,2.0661328,0.6240473,1.6341015,hysets
hysets_09280400,5.7217016,1.1092428,0.6244107,1.2747253,0.05557837,5.074297,0.6918549,-0.56294686,0.14040175,1.7374346,9.941083,1.9272368,1.2681526,1.766847,hysets
hysets_09286100,8.698613,1.3384647,0.5589279,1.2335025,0.04989733,4.7283072,0.6825462,-0.77606255,0.051041123,1.5435202,13.426485,2.0659473,0.5940943,1.6719165,hysets
hysets_09286500,6.940275,1.4187304,0.4555427,1.2512316,0.052156057,5.0559373,0.70527035,-0.70057344,0.039758973,1.436002,9.966249,2.0372999,0.80815965,1.7004116,hysets
hysets_09288150,6.667778,1.4383203,0.4020008,1.2548077,0.05359343,4.8956227,0.69664615,-0.7076371,0.043307014,1.5178549,10.120719,2.1831615,0.7138162,1.6600205,hysets
hysets_09288900,6.1229343,1.8713771,0.35641748,1.3083333,0.05373032,5.494824,0.7266256,-0.7067777,-0.11810934,1.2746831,7.804801,2.3854127,0.62180847,1.5452564,hysets
hysets_09289500,5.4929333,0.8063986,0.5253957,1.2166667,0.034976043,3.4472342,0.55448323,-0.7293866,0.30044615,2.444161,13.425612,1.9709679,0.5393245,1.3678159,hysets
hysets_09291500,5.035853,0.85761255,0.44092265,1.2385321,0.036960986,3.5835853,0.56783026,-0.71150357,0.27828252,2.30503,11.607793,1.9768227,0.53867656,1.3883724,hysets
hysets_09292000,5.112037,0.8477895,0.44116217,1.2429906,0.036413416,3.567661,0.5648186,-0.7166508,0.2828547,2.3301246,11.911683,1.9754552,0.5279787,1.380959,hysets
hysets_09292500,5.4172826,0.8835505,0.44407967,1.2305936,0.03689254,3.6215277,0.5711157,-0.7305892,0.26155943,2.2628453,12.258472,1.9993382,0.50569046,1.4100236,hysets
hysets_09293000,5.5753303,0.924449,0.4460051,1.2314607,0.037508555,3.6970358,0.5804928,-0.73601663,0.23951346,2.18218,12.166374,2.0173142,0.49770555,1.4359826,hysets
hysets_09293600,5.997017,0.961666,0.45749396,1.2183406,0.038193017,3.7159634,0.58473647,-0.74728936,0.21518604,2.1193628,12.709854,2.038119,0.502886,1.4732747,hysets
hysets_09293700,5.9525414,1.7078713,0.41762325,1.262324,0.049075976,5.143069,0.71355236,-0.65732515,-0.053478476,1.2523991,7.454957,2.1389363,0.8421859,1.668533,hysets
hysets_09296000,5.2853894,0.88824207,0.48464647,1.2,0.03655031,3.6644964,0.5778918,-0.7430149,0.2681547,2.182163,11.533581,1.9382888,0.41134337,1.3414351,hysets
hysets_09296500,7.6170444,1.1324978,0.41991925,1.2196078,0.04257358,4.1465635,0.6235455,-0.8205427,0.14349626,1.8767043,14.29494,2.1253633,0.2738699,1.425883,hysets
hysets_09297000,5.5689425,0.92586374,0.41585186,1.2039912,0.037166324,3.7244093,0.5827515,-0.75522894,0.24677081,2.1252737,11.835527,1.967714,0.38965884,1.3641797,hysets
hysets_09297700,6.155422,1.018545,0.42404598,1.2034632,0.038056128,3.9075892,0.5991102,-0.77323806,0.19872776,1.9904504,12.252062,2.0273635,0.36937273,1.4235082,hysets
hysets_09297800,6.287856,1.0628488,0.42709225,1.2080679,0.03894593,3.9717615,0.6065024,-0.7748988,0.17867745,1.9304188,12.138196,2.0517433,0.37039086,1.4473032,hysets
hysets_09297900,6.3497148,1.078933,0.41973174,1.2096436,0.039493497,3.9852018,0.60828197,-0.7795603,0.1723494,1.9178706,12.177932,2.069254,0.35076478,1.4352012,hysets
hysets_09298000,8.145143,1.3086828,0.3237604,1.2312703,0.05174538,4.5849767,0.66844624,-0.81834173,0.08948175,1.693644,13.794971,2.2164428,0.2949899,1.5186818,hysets
hysets_09298500,6.890779,1.0124303,0.39265662,1.2154812,0.039767284,3.9286675,0.599384,-0.8110722,0.19890474,2.0546536,14.158164,2.0801938,0.26145974,1.3245468,hysets
hysets_09299400,6.688172,1.0311003,0.39435545,1.2076613,0.040999316,3.9733994,0.60321695,-0.80282676,0.19410552,2.021241,13.518407,2.084102,0.275749,1.3484354,hysets
hysets_09299500,6.6912007,1.0310781,0.39431843,1.2076613,0.040999316,3.9738503,0.60328543,-0.80293983,0.194069,2.0214715,13.526072,2.084295,0.275552,1.3481716,hysets
hysets_09299600,6.6543555,1.0641538,0.4005646,1.2068965,0.04072553,4.052727,0.6102669,-0.7981557,0.18079746,1.9680191,13.0959,2.0942752,0.28979617,1.3800743,hysets
hysets_09299700,6.5741367,1.0836505,0.40310815,1.2077394,0.04058864,4.0888786,0.6140315,-0.79388505,0.17181556,1.9360397,12.72779,2.0979905,0.30040556,1.3947134,hysets
hysets_09299900,3.7065613,1.471309,0.34094357,1.2635542,0.05742642,5.041707,0.7115674,-0.44999605,0.04671746,1.4299959,5.3003674,2.1039658,1.1315885,1.5808773,hysets
hysets_09300000,4.099327,1.5493053,0.34894335,1.2617247,0.057084188,5.1516194,0.7186174,-0.4995778,0.016942455,1.366592,5.602108,2.1172683,1.0735099,1.5896571,hysets
hysets_09300500,6.055094,1.2333398,0.3272224,1.2135923,0.04277892,4.313197,0.6353183,-0.75404984,0.10560579,1.6982902,10.283307,2.0945687,0.4239066,1.5039895,hysets
hysets_09301200,6.8392744,1.8894552,0.3091271,1.2649007,0.05229295,5.5193796,0.73100615,-0.7150047,-0.10078446,1.1593758,7.929289,2.1905887,0.6666013,1.6571251,hysets
hysets_09302400,4.6996546,0.6582998,0.5260639,1.2115384,0.030184805,3.1155143,0.50581795,-0.68617094,0.40271002,3.1625867,14.863065,2.0819302,0.6477406,1.246772,hysets
hysets_09302420,4.665332,0.6544512,0.4536034,1.2222222,0.030869268,3.107278,0.5055441,-0.6806921,0.40610397,3.1896605,14.880825,2.087477,0.6659168,1.260263,hysets
hysets_09302450,5.7423525,0.8185793,0.50099486,1.1526549,0.035660505,3.480842,0.5658453,-0.70489913,0.2911967,2.5532491,14.661656,2.0900369,0.6775481,1.5164461,hysets
hysets_09302500,5.8342156,0.7693817,0.48528722,1.1653746,0.030869268,3.243831,0.53086925,-0.72355247,0.31457022,2.7968144,16.317219,2.151818,0.6274322,1.4461281,hysets
hysets_09302800,5.2865176,0.724857,0.47485057,1.1979696,0.032306638,3.1928213,0.523614,-0.70154303,0.3496513,2.9123921,15.396413,2.1110678,0.65757644,1.3974197,hysets
hysets_09303000,5.5671372,0.75643796,0.48300847,1.175,0.032169748,3.2516723,0.5323751,-0.71147054,0.3257669,2.798714,15.580824,2.1170533,0.645606,1.4349492,hysets
hysets_09303300,5.5260954,0.78264713,0.48712134,1.1561713,0.031416837,3.2668905,0.5328542,-0.7110125,0.29729915,2.7062862,14.955195,2.118067,0.6603348,1.4197173,hysets
hysets_09303320,5.040191,0.88332504,0.5229284,1.1677419,0.037166324,3.5149221,0.5723477,-0.6593493,0.22567524,2.3212779,11.699684,2.050443,0.83772475,1.5022262,hysets
hysets_09303340,5.2459373,0.9076493,0.5310771,1.1716101,0.037850786,3.5757704,0.57980835,-0.66783446,0.21276864,2.25003,11.803516,2.0422382,0.82644767,1.5240508,hysets
hysets_09303400,5.8429856,0.83133847,0.50277597,1.1515893,0.032238193,3.3380694,0.5467488,-0.7163988,0.2653975,2.5386899,14.8335285,2.1105106,0.6703008,1.479978,hysets
hysets_09303500,6.0939426,0.84869826,0.50721455,1.1507177,0.032922655,3.3753667,0.5514716,-0.7252815,0.25533465,2.4927366,15.190594,2.115581,0.65333104,1.4989427,hysets
hysets_09304000,6.3130684,0.86464065,0.511336,1.148681,0.032785762,3.4216511,0.555989,-0.73248446,0.2462806,2.4506118,15.4708805,2.1188986,0.6389081,1.514563,hysets
hysets_09304100,6.951873,1.0092472,0.44021896,1.1558669,0.04517454,3.8448129,0.6189596,-0.7291758,0.18688938,2.0848918,14.493903,2.104171,0.6601143,1.6252191,hysets
hysets_09304115,6.185537,0.8326351,0.502318,1.1418269,0.03251198,3.3965445,0.5516769,-0.7304988,0.27119735,2.543709,15.734207,2.1179814,0.62559694,1.5006968,hysets
hysets_09304150,10.339346,1.2382241,0.4548515,1.1860465,0.048870638,4.2009697,0.6524298,-0.8196922,0.08348782,1.7532307,18.127258,2.1708925,0.44714043,1.6513227,hysets
hysets_09304200,6.7232695,0.88265055,0.5103361,1.1409091,0.03436003,3.4809644,0.56324434,-0.74803257,0.24125518,2.4093785,16.198902,2.1266394,0.58958614,1.5311388,hysets
hysets_09304300,8.692838,1.2145737,0.45622182,1.1802232,0.05065024,4.2310057,0.6594114,-0.7720572,0.10909509,1.7898946,15.559263,2.173959,0.5648043,1.6788567,hysets
hysets_09304500,7.038685,0.9179281,0.41403803,1.1453363,0.03613963,3.5496604,0.5724161,-0.75587493,0.22222771,2.3235161,16.354498,2.1328206,0.5736304,1.5517409,hysets
hysets_09304800,7.457402,1.0245916,0.42172837,1.1460446,0.03867214,3.7163606,0.5954825,-0.759641,0.17428385,2.1034963,15.686618,2.1552246,0.5767226,1.6001824,hysets
hysets_09305500,10.554294,1.3438666,0.4477375,1.1874015,0.051608488,4.4105544,0.6750171,-0.81916213,0.060045082,1.6293943,17.197105,2.1896887,0.4539118,1.6708266,hysets
hysets_09306007,7.8107047,1.3463097,0.4285014,1.2152103,0.05140315,4.418834,0.67446953,-0.7420704,0.08162539,1.6214058,12.664323,2.1829145,0.6556365,1.6970769,hysets
hysets_09306015,6.1879277,1.3545117,0.39664587,1.214511,0.052703626,4.3999104,0.6739904,-0.66060907,0.08768913,1.6539911,10.234777,2.2403505,0.87499475,1.6829746,hysets
hysets_09306025,5.791031,1.346869,0.39375806,1.2194357,0.0532512,4.4181247,0.67405885,-0.6320864,0.09165324,1.6630596,9.63083,2.2399232,0.95117205,1.6828648,hysets
hysets_09306028,5.6258607,1.3429766,0.3934274,1.2201258,0.053114306,4.412371,0.6737851,-0.6180005,0.093777254,1.6649165,9.366589,2.2359438,0.9888973,1.6835873,hysets
hysets_09306033,2.0201428,1.2606963,0.38614017,1.2248803,0.052566737,4.3646903,0.670089,-0.00035931074,0.13794152,1.7067337,3.447846,2.1516728,1.8406757,1.6938646,hysets
hysets_09306036,2.0201428,1.2606963,0.38614017,1.2248803,0.052566737,4.3646903,0.670089,-0.00035931074,0.13794152,1.7067337,3.447846,2.1516728,1.8406757,1.6938646,hysets
hysets_09306039,2.0201428,1.2606963,0.38614017,1.2248803,0.052566737,4.3646903,0.670089,-0.00035931074,0.13794152,1.7067337,3.447846,2.1516728,1.8406757,1.6938646,hysets
hysets_09306042,2.0201428,1.2606963,0.38614017,1.2248803,0.052566737,4.3646903,0.670089,-0.00035931074,0.13794152,1.7067337,3.447846,2.1516728,1.8406757,1.6938646,hysets
hysets_09306052,3.5751793,1.2948092,0.3896907,1.2339743,0.052703626,4.3853374,0.6714579,-0.35414243,0.1199867,1.6874934,6.0330915,2.1849823,1.4547467,1.6914413,hysets
hysets_09306058,5.5036936,1.3593954,0.38165653,1.2277691,0.053867213,4.457543,0.6754962,-0.62057936,0.08100934,1.6745592,9.216261,2.2763882,0.96185815,1.6696521,hysets
hysets_09306061,6.5871673,1.3472987,0.4122888,1.2195122,0.0513347,4.367647,0.6708419,-0.6872026,0.086217046,1.6344093,10.766128,2.2020376,0.79933184,1.6934576,hysets
hysets_09306175,4.11203,1.3560967,0.37182418,1.2304,0.05263518,4.5363383,0.6750171,-0.46285835,0.08418187,1.6804914,6.910231,2.278909,1.2716929,1.6702223,hysets
hysets_09306222,5.302508,1.4011883,0.40307388,1.2191558,0.05140315,4.4981785,0.67611223,-0.5854316,0.06826466,1.5919616,8.441389,2.230638,1.0690836,1.6951475,hysets
hysets_09306230,3.115197,1.4699602,0.37323353,1.2588997,0.0532512,4.7482386,0.6919233,-0.2683224,0.045785874,1.572204,4.8977246,2.3110774,1.5969322,1.6800331,hysets
hysets_09306235,4.52105,1.7150596,0.38551617,1.2527132,0.055304587,4.995669,0.7105407,-0.4619995,-0.027515244,1.4195942,6.418056,2.4346886,1.3348145,1.6902292,hysets
hysets_09306237,4.2946086,1.6936157,0.3857463,1.2515724,0.05448323,4.979357,0.7099247,-0.43495515,-0.02218016,1.4244277,6.11736,2.4124331,1.3855582,1.6895455,hysets
hysets_09306240,4.235146,1.6592164,0.38245806,1.2484276,0.054346338,4.9374404,0.707666,-0.43187562,-0.012599244,1.4525907,6.1519337,2.4101622,1.3835595,1.688108,hysets
hysets_09306241,3.3629093,1.6052566,0.38660473,1.2423756,0.052977413,4.8986197,0.704449,-0.30056953,0.00062003476,1.444926,4.859155,2.319477,1.5897801,1.6858064,hysets
hysets_09306242,4.0603323,1.6630167,0.38499653,1.2503963,0.054004107,4.9550023,0.70848733,-0.4063937,-0.014153642,1.4372602,5.8357534,2.3901875,1.433345,1.688518,hysets
hysets_09306244,3.8580093,1.6445093,0.3853037,1.2496,0.053456537,4.899287,0.70588636,-0.37879744,-0.009421115,1.4412793,5.5604687,2.370197,1.478336,1.6877637,hysets
hysets_09306246,3.282692,1.8226814,0.4125777,1.2317263,0.054209445,5.242499,0.72950035,-0.26430246,-0.06196517,1.2661198,4.1562815,2.307733,1.695326,1.6924843,hysets
hysets_09306248,3.9854755,1.9820771,0.41764632,1.2352026,0.054277893,5.4332495,0.73819304,-0.36009136,-0.094532646,1.1999446,4.7823496,2.3783827,1.5881858,1.6970634,hysets
hysets_09306250,3.8742764,1.9639394,0.4175962,1.2348367,0.054346338,5.418593,0.7380561,-0.34597912,-0.09122922,1.2052492,4.6694684,2.3670363,1.6081289,1.6965905,hysets
hysets_09306255,3.5679457,1.8555087,0.41223803,1.2347418,0.054004107,5.2413793,0.7282683,-0.30890712,-0.064089864,1.2732292,4.5428133,2.362488,1.6489214,1.7032243,hysets
hysets_09306300,5.982832,1.3808573,0.42038348,1.2146789,0.045311432,4.328345,0.6532512,-0.6595035,0.05750155,1.6226064,9.707782,2.240588,0.87063,1.690291,hysets
hysets_09306380,5.8656178,1.7395226,0.38362807,1.2678288,0.054757014,5.105755,0.7104723,-0.6484628,-0.054644912,1.4188446,8.3224,2.4681122,0.8498479,1.663834,hysets
hysets_09306395,5.8658676,1.4824442,0.4176904,1.2053572,0.046201233,4.495159,0.6673511,-0.6474272,0.023592602,1.531358,8.982743,2.2701526,0.90342635,1.6940469,hysets
hysets_09306400,5.8576307,1.4854002,0.4176712,1.2057245,0.046132784,4.5032315,0.6676249,-0.64682055,0.022495715,1.5281054,8.951077,2.269848,0.9052475,1.6939212,hysets
hysets_09306410,8.990436,2.1939275,0.30664173,1.2618296,0.054757014,5.6217346,0.73648185,-0.7888856,-0.17879641,1.2082423,10.862625,2.650796,0.4774491,1.6125551,hysets
hysets_09306415,6.521131,2.0571542,0.30147433,1.2666667,0.054620124,5.694254,0.7393566,-0.6909437,-0.15122224,1.2361472,8.061077,2.5429451,0.7357184,1.615074,hysets
hysets_09306600,5.8638515,1.5287579,0.41649717,1.2070796,0.046680357,4.5465493,0.67186856,-0.64701265,0.0074298717,1.495349,8.768505,2.2860267,0.90153,1.6914071,hysets
